の	707
を	327
は	313
に	287
た	284
が	235
と	191
れ	161
で	153
な	148
さ	125
した	84
っ	84
て	82
し	82
も	71
核	71
的	67
開発	65
年	64
いる	59
ら	56
ある	55
実験	55
こと	50
アメリカ	50
する	49
へ	48
という	47
では	45
者	45
核兵器	45
から	43
ソ連	43
てい	42
日本	41
兵器	41
によって	41
国	39
による	39
ウラン	39
この	38
ない	36
爆弾	35
よう	35
教育	34
水爆	34
や	33
核分裂	33
ため	31
って	30
として	30
い	30
原爆	30
科学	29
もの	29
計画	28
だ	27
か	27
より	26
その	26
原子	26
あっ	25
なか	24
月	24
考え	24
中	23
知	22
多く	20
研究	20
力	19
また	18
物理	18
最初	18
たち	18
われ	18
しかし	17
人	17
日	17
使用	17
それ	17
せ	16
問題	15
できる	15
け	15
について	15
中性子	15
など	14
世界	14
でき	14
まで	14
トルーマン	14
大学	13
年代	13
学者	13
核融合	13
強力	13
ば	13
当時	13
において	12
あり	12
行	12
なく	12
に対して	12
起	12
こ	12
放射性	12
物質	12
これ	12
プルトニウム	12
使	12
戦争	12
技術	12
型	11
く	11
れる	11
ず	11
米	11
そして	11
その後	11
攻撃	11
られる	11
ので	11
爆発	11
しか	11
2	10
め	10
発見	10
両国	10
1	10
ドイツ	10
とき	10
物	10
大統領	10
研究所	10
都市	10
数	9
段階	9
学校	9
受け	9
可能性	9
マンハ	9
ッタン	9
可能	9
反応	9
フェ	9
ルミ	9
放出	9
生成	9
ロスアラモス	9
会	9
オッペンハイマー	9
なる	9
投下	9
一般	8
つ	8
社会	8
第二次	8
後	8
でも	8
b	8
用	8
続	8
大戦	8
3	8
エネルギー	8
理論	8
原子力	8
結果	8
238	8
スパイ	8
テラー	8
含	7
だけ	7
利用	7
に対する	7
イギリス	7
実施	7
4	7
合衆国	7
一部	7
き	7
え	7
彼ら	7
ソ	7
ミサイル	7
両方	7
内	7
秘密	7
マン	7
前	7
以上	7
臨界	7
連合	7
委員	7
情報	7
235	7
最大	7
もし	7
1945	7
つまり	7
経済	6
支出	6
平均	6
費	6
政府	6
世代	6
超	6
大	6
べ	6
んで	6
性	6
目的	6
側	6
国際	6
競争	6
政策	6
歴史	6
方法	6
学習	6
場	6
これらの	6
外国	6
しまう	6
破壊	6
実現	6
水素	6
10	6
莫大	6
8	6
照射	6
すぐ	6
おり	6
チーム	6
ナチス	6
初期	6
ほど	6
まれ	6
濃縮	6
法	6
設計	6
主張	6
後に	6
降下	6
機	6
戦略	6
oecd	5
最も	5
20	5
学力	5
調査	5
持	5
高い	5
戦後	5
政治	5
近年	5
一つ	5
事件	5
大きな	5
学	5
呼ばれる	5
広島	5
長崎	5
進	5
脅威	5
名付け	5
量	5
り	5
同年	5
初めて	5
別	5
連鎖	5
ものの	5
同位	5
製造	5
成功	5
得	5
体	5
呼	5
1939	5
トン	5
コロンビア	5
すると	5
ヨーロッパ	5
分	5
5	5
始め	5
指揮	5
完成	5
うる	5
プロジェクト	5
装置	5
戦時	5
効率	5
させる	5
動作	5
そのため	5
ファットマン	5
ことに	5
状況	5
軍事	5
人類	5
軍	5
最終	5
想定	5
ベリヤ	5
熱	5
ほうが	5
巨大	5
出力	5
爆撃	5
報復	5
ん	4
