y	515
de	419
que	326
a	320
los	290
el	273
la	224
en	191
no	150
se	127
le	126
dijo	105
él	98
por	97
es	95
pero	90
su	87
jesús	80
del	79
al	76
las	76
les	75
entonces	74
lo	74
porque	71
sus	57
hombre	55
un	54
ellos	51
para	49
diciendo	49
os	47
cuando	47
mi	45
con	45
hijo	41
si	41
discípulos	40
vosotros	39
qué	36
una	35
fue	34
reino	34
o	33
señor	31
cielos	30
padre	29
uno	29
será	29
más	28
dios	28
como	28
todo	28
yo	27
digo	27
aquí	27
está	26
he	26
sino	26
tu	26
dijeron	25
sobre	24
hombres	23
tierra	22
mí	22
respondió	22
te	22
ni	21
así	21
también	20
allí	20
ti	20
hasta	20
fariseos	20
sí	19
pues	19
otra	19
esto	19
dos	19
contra	18
madre	18
juan	18
aquel	18
cosas	18
entre	18
mujer	18
me	16
ha	16
éste	16
cielo	16
todos	15
esta	15
acercaron	15
casa	14
profeta	14
palabra	14
delante	13
causa	13
son	13
hijos	13
otros	13
ser	13
ella	13
pedro	13
cualquiera	12
cierto	12
sin	12
había	12
tiene	12
semejante	12
vino	12
día	12
corazón	12
estaban	12
cómo	12
manera	12
salió	12
campo	12
ciegos	11
ver	11
camino	11
nadie	11
gente	11
toda	11
fuera	11
este	11
escribas	11
siete	11
multitud	11
siervos	11
nosotros	11
vida	10
bien	10
otro	10
mientras	10
multitudes	10
desde	10
tiempo	10
estas	10
habéis	10
david	10
mandó	10
mismo	10
quién	10
gran	10
hermano	10
fueron	10
viña	10
jura	10
estos	9
están	9
mayor	9
ay	9
sido	9
tus	9
panes	9
templo	9
misericordia	9
hay	9
entrar	9
primero	9
mundo	9
bueno	9
fruto	9
boca	9
tres	9
hermanos	9
mar	9
parábolas	9
ojos	9
hora	9
vuestro	9
recibe	8
envió	8
hechos	8
eres	8
quien	8
generación	8
muchos	8
juicio	8
lícito	8
hizo	8
tenía	8
mano	8
señal	8
oír	8
junto	8
barca	8
cizaña	8
tomó	8
habrá	8
solo	8
primeros	8
tú	7
elías	7
dicen	7
hace	7
niños	7
todas	7
sábado	7
hacer	7
era	7
sacerdotes	7
siervo	7
hablaba	7
tanto	7
maestro	7
después	7
parte	7
buena	7
pueblo	7
parábola	7
fuego	7
rey	7
monte	7
fe	7
manos	7
pan	7
decís	7
ten	7
veces	7
bodas	7
hija	6
serán	6
medio	6
venir	6
respondiendo	6
ven	6
comenzó	6
hablar	6
bautista	6
ley	6
oídos	6
ya	6
comer	6
partió	6
sanó	6
espíritu	6
conmigo	6
jonás	6
lugar	6
acercó	6
habló	6
viene	6
vez	6
ángeles	6
luego	6
unos	6
jerusalén	6
hipócritas	6
saduceos	6
hicieron	6
moisés	6
últimos	6
labradores	6
doce	5
cristo	5
id	5
muertos	5
días	5
han	5
soy	5
hacen	5
leído	5
entró	5
sólo	5
tampoco	5
quiero	5
nombre	5
ciudad	5
tesoro	5
semilla	5
cayó	5
nunca	5
vieron	5
oyeron	5
sembrado	5
seguida	5
dónde	5
hecho	5
quieres	5
grande	5
herodes	5
llegaron	5
cinco	5
mil	5
e	5
llamó	5
principales	5
verdad	5
importante	5
eunucos	5
denario	5
autoridad	5
cuál	5
santuario	5
altar	5
venido	4
toma	4
justo	4
jamás	4
aconteció	4
cárcel	4
cojos	4
desierto	4
viento	4
ropa	4
profetas	4
demonio	4
serás	4
oh	4
has	4
tuvo	4
comieron	4
tienen	4
preguntaron	4
dicho	4
alma	4
estaba	4
demonios	4
ninguna	4
pie	4
vuestros	4
