e	554
ku	398
ke	384
yan	241
raan	197
go	166
bi	162
yen	151
yɛn	147
ee	142
te	141
kɔc	134
ci	124
en	122
ne	110
yecu	109
lueel	105
ɛn	97
aa	95
week	91
gam	87
luɔi	84
we	84
yin	82
nɔn	82
wek	82
piny	79
ka	79
de	76
wen	74
nɔm	71
na	68
ye	66
waar	65
nhialic	63
tede	62
a	59
cii	56
nu	53
keek	51
kede	50
bɛn	50
looi	48
lɔ	48
kek	48
yɔɔk	45
lɛk	44
ŋic	43
tiŋ	43
enɔɔne	41
tɔ	39
ba	38
ca	38
piŋ	37
aci	35
acin	35
ya	35
jam	33
man	33
aya	32
aye	32
bɛɛr	32
thin	32
yic	31
jɔ	29
goki	28
abi	28
kake	28
thieec	27
le	27
judai	26
aca	26
etok	26
bɛ	26
yok	25
kɔɔr	24
toc	24
thok	24
bɛnydit	24
nhiaar	24
ago	24
yiic	23
ayadaŋ	23
waan	23
thou	23
kaŋ	22
bɔ	22
dhueeŋ	22
adi	21
agoki	21
rot	20
ayi	20
ken	20
dueer	20
kene	20
rɛɛr	19
acie	19
raane	19
loŋ	19
lek	19
piɔth	19
wo	19
keke	19
cok	19
ro	18
tok	18
parithai	18
la	18
piooce	18
biak	18
guɔ	17
kɔk	17
kerac	17
can	17
juec	17
nuo	17
kedhie	17
cin	17
cit	16
cath	16
eyic	16
bei	16
biic	16
reer	16
cɔɔr	16
etɛɛn	16
guop	15
acit	15
aake	14
wei	14
cie	14
piir	14
kuany	14
ebɛn	14
kɔckɛn	14
yayic	14
weyiic	13
eeŋo	13
kut	13
guiir	13
acik	13
tee	13
waada	13
nyin	13
yi	12
dit	12
kɔn	12
wok	12
luel	12
kuc	12
jal	12
piɔu	12
rac	11
kritho	11
tethiinakaŋ	11
abik	11
bii	11
cak	11
abraɣam	11
athɛɛr	11
daai	11
ladharo	11
tei	10
luelki	10
weet	10
dɔm	10
ɣɔn	10
jɔt	10
be	10
wun	10
aba	10
keyiic	10
waak	10
bak	10
wook	10
bik	10
nyuoth	10
wepiɔth	10
thaar	10
luɔk	10
muk	10
thɔn	10
miɛt	10
ŋoot	9
piɛth	9
tic	9
an	9
aŋiɛc	9
taau	9
noom	9
lip	9
cɔl	9
kaki	9
mari	9
martha	9
judath	9
petero	9
pɔk	8
eeŋa	8
dɛ	8
ŋoote	8
kapac	8
acii	8
ɣɛɛrepiny	8
jel	8
pinye	8
luɛɛl	8
liep	8
gɛm	8
niim	7
wɛɛt	7
kedi	7
dhil	7
yenhdi	7
lɛc	7
mothe	7
jɔŋ	7
ekool	7
aŋicku	7
kɛn	7
loi	7
bɛny	7
woke	7
reec	7
welki	7
dot	7
agau	7
tin	7
tueŋ	7
cam	7
luoi	7
thimon	7
rinki	7
ekake	6
ecaŋɣɔn	6
aciki	6
ekene	6
yak	6
bany	6
war	6
tooc	6
kool	6
yeyic	6
abɔ	6
toŋ	6
gɔɔr	6
kur	6
cool	6
nhial	6
daŋ	6
lim	6
mith	6
tiɔp	6
ban	6
weike	6
gaam	6
nhiɛɛr	6
nyiin	6
kɔcke	6
keer	6
aŋoot	5
maan	5
galili	5
ahith	5
tenou	5
luaŋdiit	5
wel	5
thabath	5
duoki	5
jeruthalem	5
ceŋ	5
gook	5
doŋ	5
kecigɔɔr	5
ɣer	5
nebi	5
ŋɛk	5
kuur	5
biɔɔk	5
loŋde	5
ŋiɛcki	5
ŋa	5
ŋiɛc	5
woordun	5
dhieth	5
aguɔ	5
aacii	5
cɔɔl	5
mat	5
ki	5
rol	5
egɔk	5
wadaŋ	5
dhiau	5
tɔu	5
pilip	5
rinku	5
wapac	5
riɔɔc	4
yenguop	4
nak	4
nɔk	4
aguɔki	4
wedhie	4
wɔiki	4
miak	4
coot	4
aŋiɛcki	4
thaarde	4
kaac	4
kueer	4
bɛɛi	4
wakɔu	4
yookki	4
lei	4
nin	4
yenɔm	4
ɣɛɛr	4
atok	4
nyaaŋ	4
yepiɔu	4
kɔth	4
ɣoot	4
jamdi	4
leu	4
baŋ	4
thuɔɔu	4
yum	4
tek	4
ŋuɔɔt	4
akucku	4
ciɛɛc	4
kaarki	4
kɔcpiooce	4
cuɛɛr	4
keniim	4
ade	4
aliith	4
ayek	4
miɔɔc	4
maar	4
luɔɔi	4
gamki	4
nyankene	4
miok	4
coth	4
dap	4
loor	4
nhieer	4
jat	4
banydit	4
bɛnydiit	4
ekoole	4
winythok	4
yithkariɔt	4
nyiɛɛn	4
tak	4
wak	4
lɔc	4
nhiaarki	4
abak	4
ele	4
laŋ	4
kooldi	3
luɛl	3
aken	3
lɔɔk	3
yek	3
cil	3
gai	3
anande	3
ecii	3
yeguop	3
cawiic	3
weidit	3
paan	3
ayik	3
tik	3
tiiŋe	3
yecin	3
yook	3
jɔɔny	3
acok	3
guieer	3
caatɔɔ	3
kaarou	3
caatɔdi	3
kɔckien	3
lony	3
akene	3
ene	3
liu	3
kɔcken	3
thiecki	3
lat	3
kuny	3
jɔki	3
tit	3
cuo	3
gɔp	3
weiki	3
riɛl	3
rin	3
awar	3
tuɔɔc	3
jɔn	3
bethani	3
ciki	3
ciɛthe	3
buk	3
acakaa	3
jiɛth	3
tɔɔu	3
thon	3
pal	3
diit	3
akuc	3
yithaya	3
puk	3
bɛnyde	3
kuin	3
tedun	3
acak	3
riit	3
kaŋo	3
weniim	3
tim	3
alal	3
game	3
jamdu	3
nyuth	2
mithekɔcken	2
manki	2
ŋun	2
alueel	2
math	2
ahithic	2
kɔɔre	2
piɔnde	2
yenhde	2
kaar	2
yien	2
cueel	2
dhɔŋic	2
eliŋliŋ	2
nɛk	2
luaŋditt	2
kuocki	2
ecin	2
thiei	2
girikii	2
thooke	2
piu	2
dabid	2
ater	2
gup	2
yee	2
ɣonde	2
mony	2
ciɛɛlic	2
loŋic	2
wudi	2
gɔɔny	2
guot	2
gɛɛr	2
gɔl	2
tedɛn	2
yeth	2
gaak	2
du	2
anandu	2
tecol	2
keduon	2
welke	2
karɛckun	2
kajuec	2
kedun	2
tau	2
wendit	2
jɔŋdiit	2
ciɛke	2
lueth	2
alueeth	2
rieu	2
lɛcdi	2
anu	2
leec	2
dote	2
nebii	2
naamde	2
akuoc	2
mit	2
thiaan	2
rabi	2
dhiethe	2
akol	2
luui	2
nuaai	2
rɔɔth	2
waake	2
tuc	2
anyin	2
ja	2
teer	2
luɛlki	2
jaki	2
kethook	2
luaŋ	2
cook	2
kɛnki	2
lam	2
guieereloŋ	2
coor	2
kerɛɛc	2
agan	2
kɛɛc	2
kual	2
rolde	2
kat	2
leke	2
keden	2
kony	2
riaak	2
aŋni	2
roldi	2
nhiɛɛre	2
yatok	2
gol	2
caki	2
thokki	2
jaŋ	2
dueere	2
ɣerpiɔu	2
ciɛk	2
juai	2
tɔc	2
nhim	2
tooke	2
akool	2
nhi	2
lɔŋ	2
apiɛth	2
loku	2
thoma	2
raŋic	2
luk	2
mɛnhkai	2
rial	2
ɣeet	2
biɔɔth	2
raŋ	2
yecok	2
keŋ	2
nyaai	2
thiɔk	2
enyin	2
thieithieei	2
duoot	2
jurda	2
eruune	2
jureyic	2
thiai	2
kecam	2
theen	2
ɣaac	2
agoke	2
