و	784
را	444
که	330
به	268
از	181
خواهد	146
در	126
من	124
است	121
آن	114
تو	103
شد	95
بر	94
او	89
خداوند	86
خود	82
ایشان	79
خواهند	69
با	66
مثل	58
این	58
زیرا	55
تا	55
شما	51
خواهم	49
بود	46
زمین	44
یهوه	42
می‌گوید	42
برای	38
پادشاه	38
نمود	36
پس	34
نخواهد	33
وی	31
کرد	31
اسرائیل	31
اینک	30
خویش	30
مرا	30
شده	30
آنها	30
کرده	29
نموده	29
حزقیا	29
گفت	28
نمی	26
ما	25
چنین	25
ای	25
خدای	25
نزد	23
آشور	22
جهت	22
دست	22
ساخت	21
تمامی	21
کیست	21
اما	20
خانه	20
قوم	19
هم	19
آیا	19
می‌کند	19
گردید	19
آنانی	18
آب	18
هستم	18
یعقوب	17
اورشلیم	17
هر	16
کلام	15
و‌ای	15
آتش	15
درباره	15
ساکن	15
نیست	15
یعنی	14
چون	14
صهیون	14
داد	14
های	14
کسی	13
نیز	13
چونکه	13
قوت	13
یافت	13
واقع	12
شود	12
بلکه	12
روح	12
قدوس	12
نمایند	12
سخنان	12
گفته	12
جمع	11
روز	11
آمد	11
باشد	11
صبایوت	11
همه	11
دور	11
میان	11
بلند	11
نجات	11
نماید	11
امت‌ها	11
خشک	11
جمیع	11
کوه	10
آورد	10
آنکه	10
می‌آید	10
می‌شود	10
خواهی	10
بیابان	10
بیرون	10
بنده	10
وای	9
جلال	9
انصاف	9
نه	9
عدالت	9
الان	9
عظیم	9
کنید	9
یا	9
چشمان	9
گوید	9
گناه	9
راه	9
پیش	9
راست	9
ساخته	9
شهر	9
تسلیم	9
ربشاقی	9
می‌سازد	9
اشعیا	9
گرفته	8
حکم	8
زبان	8
بنابراین	8
گوش	8
آواز	8
زد	8
لیکن	8
داده	8
انسان	8
مبدل	8
خجل	8
باشند	8
آمده	8
برمی	8
توکل	8
آنگاه	8
غارت	8
شدگان	7
سر	7
جنگ	7
گردیده	7
قانون	7
آنجا	7
بشنوید	7
بجا	7
عمل	7
نمایید	7
سال	7
می‌کنند	7
دل	7
دید	7
فدیه	7
دارند	7
زمان	7
شمشیر	7
سلامتی	7
یهودا	7
بن	7
خدایان	7
مترس	7
خواهید	6
پژمرده	6
گل	6
قبل	6
آبها	6
می‌نماید	6
بعد	6
راستی	6
تعلیم	6
غبار	6
می‌شوند	6
مشورت	6
مردمان	6
مصر	6
قومی	6
اعانت	6
ایام	6
نی	6
نان	6
بتهای	6
ریخته	6
نهرها	6
بسیار	6
هلاک	6
تو‌ای	6
آنچه	6
کجا	6
اینها	6
صحرا	6
دهد	6
هستی	6
کوهها	6
راهی	6
دیگر	6
نخواهم	6
چیزهای	6
خدایی	6
